id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;bookingrules;mode;pointgeo;nom_commune;code_insee
IDFM:C01744;TER Centre - Val de Loire;IDFM:monomodalStopPlace:411504;La Villette Saint-Prest;1.5243665464960081;48.48257328597441;SNCF;TER;;regionalRail;48.48257328597441, 1.5243665464960081;Saint-Prest;28358
IDFM:C01744;TER Centre - Val de Loire;IDFM:472733;Chartres;1.4803092455812674;48.44787092203365;SNCF;TER;;regionalRail;48.44787092203365, 1.4803092455812674;Chartres;28085
IDFM:C01744;TER Centre - Val de Loire;IDFM:470766;Versailles Chantiers;2.1344548320758383;48.79507784740487;SNCF;TER;;regionalRail;48.79507784740487, 2.1344548320758383;Versailles;78646
IDFM:C01744;TER Centre - Val de Loire;IDFM:471320;Jouy;1.5572578124609417;48.50977179970065;SNCF;TER;;regionalRail;48.50977179970065, 1.5572578124609417;Jouy;28201
IDFM:C01745;TER Bourgogne - Franche-Comté;IDFM:monomodalStopPlace:411455;Étigny - Véron;3.2900826338816094;48.13765030143217;SNCF;TER;;regionalRail;48.13765030143217, 3.2900826338816094;Étigny;89160
IDFM:C01745;TER Bourgogne - Franche-Comté;IDFM:monomodalStopPlace:43106;Champagne-sur-Seine;2.798915755216375;48.40726498958356;SNCF;TER;;regionalRail;48.40726498958356, 2.798915755216375;Champagne-sur-Seine;77079
IDFM:C01745;TER Bourgogne - Franche-Comté;IDFM:monomodalStopPlace:470195;Gare de Lyon;2.376365660931201;48.84340211646564;SNCF;TER;;regionalRail;48.84340211646564, 2.376365660931201;Paris;75056
IDFM:C01746;TER Hauts-de-France;IDFM:472914;Beauvais;2.0880754691387353;49.42633975667528;SNCF;TER;;regionalRail;49.42633975667528, 2.0880754691387353;Beauvais;60057
IDFM:C01747;TER Grand-Est;IDFM:471309;Paris Est;2.359586417668779;48.87880619267836;SNCF;TER;;regionalRail;48.87880619267836, 2.359586417668779;Paris;75056
IDFM:C01747;TER Grand-Est;IDFM:471787;Longueville;3.250147198521774;48.51363314187917;SNCF;TER;;regionalRail;48.51363314187917, 3.250147198521774;Longueville;77260
IDFM:C01747;TER Grand-Est;IDFM:472057;La Ferté-sous-Jouarre;3.1241242139087406;48.95073297526376;SNCF;TER;;regionalRail;48.95073297526376, 3.1241242139087406;La Ferté-sous-Jouarre;77183
IDFM:C01747;TER Grand-Est;IDFM:monomodalStopPlace:411378;Château-Thierry;3.409522741444065;49.037933505433955;SNCF;TER;;regionalRail;49.037933505433955, 3.409522741444065;Château-Thierry;02168
IDFM:C01747;TER Grand-Est;IDFM:472854;Château-Thierry;3.4095842846599083;49.03793329556799;SNCF;TER;;regionalRail;49.03793329556799, 3.4095842846599083;Château-Thierry;02168
IDFM:C01747;TER Grand-Est;IDFM:monomodalStopPlace:43246;La Ferté-sous-Jouarre;3.124704606439104;48.95078183142266;SNCF;TER;;regionalRail;48.95078183142266, 3.124704606439104;La Ferté-sous-Jouarre;77183
IDFM:C01747;TER Grand-Est;IDFM:472386;La Ferté-sous-Jouarre;3.125285000059918;48.950830684769656;SNCF;TER;;regionalRail;48.950830684769656, 3.125285000059918;La Ferté-sous-Jouarre;77183
IDFM:C01747;TER Grand-Est;IDFM:monomodalStopPlace:470519;Gare de l'Est;2.360305141171757;48.87857171221123;SNCF;TER;;regionalRail;48.87857171221123, 2.360305141171757;Paris;75056
IDFM:C01748;TER Normandie;IDFM:472013;Paris Saint-Lazare;2.3246260929267435;48.87774171193988;SNCF;TER;;regionalRail;48.87774171193988, 2.3246260929267435;Paris;75056
IDFM:C01748;TER Normandie;IDFM:472217;Mantes-la-Jolie;1.7035426576478747;48.989509761909915;SNCF;TER;;regionalRail;48.989509761909915, 1.7035426576478747;Mantes-la-Jolie;78361
IDFM:C01748;TER Normandie;IDFM:471553;Bonnières;1.5820331944921842;49.03885766442064;SNCF;TER;;regionalRail;49.03885766442064, 1.5820331944921842;Bonnières-sur-Seine;78089
IDFM:C01857;TER Centre - Val-de-Loire;IDFM:471897;Étampes;2.159742539155363;48.437054784842196;SNCF;TER;;regionalRail;48.437054784842196, 2.159742539155363;Étampes;91223
IDFM:C01857;TER Centre - Val-de-Loire;IDFM:471646;Paris Austerlitz;2.3670916034656027;48.840174167284836;SNCF;TER;;regionalRail;48.840174167284836, 2.3670916034656027;Paris;75056
IDFM:C01857;TER Centre - Val-de-Loire;IDFM:monomodalStopPlace:43165;Monnerville;2.03249765465537;48.34855884654156;SNCF;TER;;regionalRail;48.34855884654156, 2.03249765465537;Monnerville;91414
IDFM:C01857;TER Centre - Val-de-Loire;IDFM:471001;Dourdan;2.008715650247469;48.53370169164391;SNCF;TER;;regionalRail;48.53370169164391, 2.008715650247469;Dourdan;91200
IDFM:C01857;TER Centre - Val-de-Loire;IDFM:monomodalStopPlace:411446;Bonneval;1.3862711811788562;48.186422216965354;SNCF;TER;;regionalRail;48.186422216965354, 1.3862711811788562;Bonneval;28051
IDFM:C01863;TER Hauts-de-France;IDFM:470808;Dammartin - Juilly - Saint-Mard;2.6991773673106705;49.032284416059525;SNCF;TER;;regionalRail;49.032284416059525, 2.6991773673106705;Saint-Mard;77420
IDFM:C01863;TER Hauts-de-France;IDFM:monomodalStopPlace:462394;Gare du Nord;2.356693437528564;48.88230685842714;SNCF;TER;;regionalRail;48.88230685842714, 2.356693437528564;Paris;75056
IDFM:C01863;TER Hauts-de-France;IDFM:monomodalStopPlace:411396;Crépy-en-Valois;2.8880999806451184;49.23108254935135;SNCF;TER;;regionalRail;49.23108254935135, 2.8880999806451184;Crépy-en-Valois;60176
IDFM:C02368;TER Centre - Val de Loire;IDFM:monomodalStopPlace:43245;Nemours-Saint-Pierre;2.6850524330729284;48.26863657605134;SNCF;TER;;regionalRail;48.26863657605134, 2.6850524330729284;Saint-Pierre-lès-Nemours;77431
IDFM:C02368;TER Centre - Val de Loire;IDFM:471550;Nemours - Saint-Pierre;2.68497885542764;48.26859672248814;SNCF;TER;;regionalRail;48.26859672248814, 2.68497885542764;Saint-Pierre-lès-Nemours;77431
IDFM:C02370;TER Normandie;IDFM:472407;Versailles Chantiers;2.1352721462429782;48.79504778689972;SNCF;TER;;regionalRail;48.79504778689972, 2.1352721462429782;Versailles;78646
IDFM:C02370;TER Normandie;IDFM:472104;Versailles Chantiers;2.134496264789487;48.79504217049753;SNCF;TER;;regionalRail;48.79504217049753, 2.134496264789487;Versailles;78646
IDFM:C02375;TER Normandie;IDFM:471174;Bréval;1.5418564957834917;48.94346680677985;SNCF;TER;;regionalRail;48.94346680677985, 1.5418564957834917;Bréval;78107
IDFM:C02375;TER Normandie;IDFM:monomodalStopPlace:411365;Évreux Normandie;1.1498558322259897;49.01841486817869;SNCF;TER;;regionalRail;49.01841486817869, 1.1498558322259897;Évreux;27229
IDFM:C00563;CDG VAL;IDFM:10217;Parking Px;2.5705281702484006;49.010033751278236;ADP;CDG VAL;;RailShuttle;49.010033751278236, 2.5705281702484006;Le Mesnil-Amelot;77291
IDFM:C00563;CDG VAL;IDFM:10215;Parking Pr;2.5447567771068575;49.0090125915058;ADP;CDG VAL;;RailShuttle;49.0090125915058, 2.5447567771068575;Roissy-en-France;95527
IDFM:C01388;ORLYVAL;IDFM:474424;Orly 4;2.3669088903841873;48.72845779957597;ORLYVAL SERVICE;ORLYVAL;;RailShuttle;48.72845779957597, 2.3669088903841873;Paray-Vieille-Poste;91479
IDFM:C01388;ORLYVAL;IDFM:473827;Orly 1-2-3;2.359539564659886;48.729596764612964;ORLYVAL SERVICE;ORLYVAL;;RailShuttle;48.729596764612964, 2.359539564659886;Paray-Vieille-Poste;91479
IDFM:C01730;P;IDFM:monomodalStopPlace:47484;Isles - Armentières - Congis;3.007871639575125;48.99837487688993;SNCF;P;;LocalTrain;48.99837487688993, 3.007871639575125;Isles-les-Meldeuses;77231
IDFM:C01730;P;IDFM:monomodalStopPlace:47943;Mouroux;3.0430626039871616;48.813701725231546;SNCF;P;;LocalTrain;48.813701725231546, 3.0430626039871616;Mouroux;77320
IDFM:C01730;P;IDFM:monomodalStopPlace:47914;Longueville;3.2501140784117886;48.513786141275986;SNCF;P;;LocalTrain;48.513786141275986, 3.2501140784117886;Longueville;77260
IDFM:C01730;P;IDFM:monomodalStopPlace:47171;Sainte-Colombe Septveilles;3.2553403241826864;48.52915312687445;SNCF;P;;LocalTrain;48.52915312687445, 3.2553403241826864;Sainte-Colombe;77404
IDFM:C01731;R;IDFM:monomodalStopPlace:43144;La Grande-Paroisse;2.896902458012003;48.37863280606578;SNCF;R;;LocalTrain;48.37863280606578, 2.896902458012003;La Grande-Paroisse;77210
IDFM:C01731;R;IDFM:monomodalStopPlace:47136;Vulaines-sur-Seine - Samoreau;2.752898337073854;48.430461048527036;SNCF;R;;LocalTrain;48.430461048527036, 2.752898337073854;Vulaines-sur-Seine;77533
IDFM:C01731;R;IDFM:monomodalStopPlace:45804;Livry-sur-Seine;2.6789439431211646;48.510288065207455;SNCF;R;;LocalTrain;48.510288065207455, 2.6789439431211646;Livry-sur-Seine;77255
IDFM:C01731;R;IDFM:monomodalStopPlace:411488;Ferrières - Fontenay;2.7720920761530037;48.09588996416835;SNCF;R;;LocalTrain;48.09588996416835, 2.7720920761530037;Fontenay-sur-Loing;45148
IDFM:C01731;R;IDFM:monomodalStopPlace:47124;Bourron-Marlotte - Grez;2.6918764214147592;48.332451033464054;SNCF;R;;LocalTrain;48.332451033464054, 2.6918764214147592;Bourron-Marlotte;77048
IDFM:C01731;R;IDFM:monomodalStopPlace:47130;Moret - Veneux-les-Sablons;2.800462899908886;48.37789836789835;SNCF;R;;LocalTrain;48.37789836789835, 2.800462899908886;Moret-Loing-et-Orvanne;77316
IDFM:C01731;R;IDFM:monomodalStopPlace:47961;Thomery;2.764187149192088;48.39428183783365;SNCF;R;;LocalTrain;48.39428183783365, 2.764187149192088;Fontainebleau;77186
IDFM:C01731;R;IDFM:monomodalStopPlace:47911;Fontainebleau - Avon;2.7267714287220346;48.416666098921;SNCF;R;;LocalTrain;48.416666098921, 2.7267714287220346;Avon;77014
IDFM:C01731;R;IDFM:monomodalStopPlace:47654;Bois-le-Roi;2.691542568002651;48.47579827327959;SNCF;R;;LocalTrain;48.47579827327959, 2.691542568002651;Bois-le-Roi;77037
IDFM:C01736;N;IDFM:monomodalStopPlace:46857;Beynes;1.8755955719389825;48.860056612665424;SNCF;N;;LocalTrain;48.860056612665424, 1.8755955719389825;Beynes;78062
IDFM:C01736;N;IDFM:monomodalStopPlace:43157;Mantes-la-Jolie;1.703836824856348;48.989295021419494;SNCF;N;;LocalTrain;48.989295021419494, 1.703836824856348;Mantes-la-Jolie;78361
IDFM:C01736;N;IDFM:monomodalStopPlace:46850;Montfort-l'Amaury - Méré;1.8158352700699214;48.802662371849536;SNCF;N;;LocalTrain;48.802662371849536, 1.8158352700699214;Méré;78389
IDFM:C01736;N;IDFM:monomodalStopPlace:46847;Gare de Villiers Neauphle Pontchartrain;1.8775357849413559;48.81532337552301;SNCF;N;;LocalTrain;48.81532337552301, 1.8775357849413559;Villiers-Saint-Frédéric;78683
IDFM:C01736;N;IDFM:monomodalStopPlace:47884;Fontenay-le-Fleury;2.0407045118857456;48.807273444277804;SNCF;N;;LocalTrain;48.807273444277804, 2.0407045118857456;Fontenay-le-Fleury;78242
IDFM:C01736;N;IDFM:monomodalStopPlace:43209;Trappes;2.0065902166898377;48.7747853970692;SNCF;N;;LocalTrain;48.7747853970692, 2.0065902166898377;Trappes;78621
IDFM:C01736;N;IDFM:monomodalStopPlace:43108;Chaville Rive Gauche;2.189425762809199;48.8051904761828;SNCF;N;;LocalTrain;48.8051904761828, 2.189425762809199;Chaville;92022
IDFM:C01736;N;IDFM:monomodalStopPlace:43088;Gare de Bellevue;2.2299563222165655;48.818872981385084;SNCF;N;;LocalTrain;48.818872981385084, 2.2299563222165655;Meudon;92048
IDFM:C01736;N;IDFM:monomodalStopPlace:43162;Meudon;2.2428787225795106;48.81436409632574;SNCF;N;;LocalTrain;48.81436409632574, 2.2428787225795106;Meudon;92048
IDFM:C01736;N;IDFM:monomodalStopPlace:43111;Clamart;2.274243860950152;48.814225639142954;SNCF;N;;LocalTrain;48.814225639142954, 2.274243860950152;Clamart;92023
IDFM:C01737;H;IDFM:monomodalStopPlace:47525;Viarmes;2.3682376422969282;49.11663481669089;SNCF;H;;LocalTrain;49.11663481669089, 2.3682376422969282;Viarmes;95652
IDFM:C01737;H;IDFM:monomodalStopPlace:43190;Sarcelles - Saint-Brice;2.3686856352535353;48.99620491669132;SNCF;H;;LocalTrain;48.99620491669132, 2.3686856352535353;Saint-Brice-sous-Forêt;95539
IDFM:C01737;H;IDFM:monomodalStopPlace:47596;Épluches;2.1226568963520114;49.055049202893706;SNCF;H;;LocalTrain;49.055049202893706, 2.1226568963520114;Saint-Ouen-l'Aumône;95572
IDFM:C01737;H;IDFM:monomodalStopPlace:47589;L'Isle-Adam - Parmain;2.209941858169547;49.11454854558362;SNCF;H;;LocalTrain;49.11454854558362, 2.209941858169547;Parmain;95480
IDFM:C01737;H;IDFM:monomodalStopPlace:47585;Mériel;2.205438463461229;49.07775311707399;SNCF;H;;LocalTrain;49.07775311707399, 2.205438463461229;Mériel;95392
IDFM:C01737;H;IDFM:monomodalStopPlace:48964;Saint-Leu-la-Forêt;2.2428869689226687;49.01523840177278;SNCF;H;;LocalTrain;49.01523840177278, 2.2428869689226687;Saint-Leu-la-Forêt;95563
IDFM:C01737;H;IDFM:monomodalStopPlace:46477;Champ de Courses d'Enghien;2.291148632256432;48.9796949197308;SNCF;H;;LocalTrain;48.9796949197308, 2.291148632256432;Soisy-sous-Montmorency;95598
IDFM:C01737;H;IDFM:monomodalStopPlace:47898;Ermont - Eaubonne;2.2707541014797794;48.98049890628609;SNCF;H;;LocalTrain;48.98049890628609, 2.2707541014797794;Ermont;95219
IDFM:C01737;H;IDFM:monomodalStopPlace:43166;Montigny - Beauchamp;2.1965151756043033;49.007744118117;SNCF;H;;LocalTrain;49.007744118117, 2.1965151756043033;Pierrelaye;95488
IDFM:C01737;H;IDFM:monomodalStopPlace:43180;Pierrelaye;2.1545313948758564;49.01917957374756;SNCF;H;;LocalTrain;49.01917957374756, 2.1545313948758564;Pierrelaye;95488
IDFM:C01738;K;IDFM:monomodalStopPlace:462394;Gare du Nord;2.356693437528564;48.88230685842714;SNCF;K;;LocalTrain;48.88230685842714, 2.356693437528564;Paris;75056
IDFM:C01739;J;IDFM:monomodalStopPlace:43151;Limay;1.7474125098984148;48.98420212754175;SNCF;J;;LocalTrain;48.98420212754175, 1.7474125098984148;Limay;78335
IDFM:C01739;J;IDFM:monomodalStopPlace:46902;Thun le Paradis;1.919170589720022;49.006673442207415;SNCF;J;;LocalTrain;49.006673442207415, 1.919170589720022;Meulan-en-Yvelines;78401
IDFM:C01739;J;IDFM:monomodalStopPlace:43212;Val d'Argenteuil;2.2326940500534516;48.95065749524003;SNCF;J;;LocalTrain;48.95065749524003, 2.2326940500534516;Argenteuil;95018
IDFM:C01739;J;IDFM:monomodalStopPlace:47949;Santeuil - Le Perchay;1.949406923865895;49.12334471123142;SNCF;J;;LocalTrain;49.12334471123142, 1.949406923865895;Santeuil;95584
IDFM:C01739;J;IDFM:monomodalStopPlace:47930;Chars;1.936865953454158;49.16300140123273;SNCF;J;;LocalTrain;49.16300140123273, 1.936865953454158;Chars;95142
IDFM:C01739;J;IDFM:monomodalStopPlace:411345;Chaumont-en-Vexin;1.8732362595841847;49.26118959499568;SNCF;J;;LocalTrain;49.26118959499568, 1.8732362595841847;Chaumont-en-Vexin;60143
IDFM:C01739;J;IDFM:monomodalStopPlace:411338;Trie-Château;1.818497020989674;49.2824007109848;SNCF;J;;LocalTrain;49.2824007109848, 1.818497020989674;Trie-Château;60644
IDFM:C01739;J;IDFM:monomodalStopPlace:43236;Le Stade;2.260948512567054;48.93172049557505;SNCF;J;;LocalTrain;48.93172049557505, 2.260948512567054;Colombes;92025
IDFM:C01739;J;IDFM:monomodalStopPlace:43191;Sartrouville;2.1572200388507317;48.93769529363442;SNCF;J;;LocalTrain;48.93769529363442, 2.1572200388507317;Sartrouville;78586
IDFM:C01739;J;IDFM:monomodalStopPlace:473109;Maisons-Laffitte;2.1446722659338855;48.94574060746957;SNCF;J;;LocalTrain;48.94574060746957, 2.1446722659338855;Maisons-Laffitte;78358
IDFM:C01739;J;IDFM:monomodalStopPlace:59038;Vernon - Giverny;1.477776772218189;49.091626659828435;SNCF;J;;LocalTrain;49.091626659828435, 1.477776772218189;Vernon;27681
IDFM:C01740;L;IDFM:monomodalStopPlace:47412;La Garenne-Colombes;2.2397947530458273;48.90957685679064;SNCF;L;;LocalTrain;48.90957685679064, 2.2397947530458273;Colombes;92025
IDFM:C01740;L;IDFM:monomodalStopPlace:43170;Nanterre Université;2.213536495127317;48.90112974604822;SNCF;L;;LocalTrain;48.90112974604822, 2.213536495127317;Nanterre;92050
IDFM:C01740;L;IDFM:monomodalStopPlace:473109;Maisons-Laffitte;2.1446722659338855;48.94574060746957;SNCF;L;;LocalTrain;48.94574060746957, 2.1446722659338855;Maisons-Laffitte;78358
IDFM:C01740;L;IDFM:monomodalStopPlace:47897;Cergy Saint-Christophe;2.0345219282999176;49.049642166828754;SNCF;L;;LocalTrain;49.049642166828754, 2.0345219282999176;Cergy;95127
IDFM:C01740;L;IDFM:monomodalStopPlace:46689;Viroflay Rive Droite;2.1676545647835206;48.805472581494975;SNCF;L;;LocalTrain;48.805472581494975, 2.1676545647835206;Viroflay;78686
IDFM:C01740;L;IDFM:monomodalStopPlace:43118;Courbevoie;2.249189818087758;48.89861561377405;SNCF;L;;LocalTrain;48.89861561377405, 2.249189818087758;Courbevoie;92026
IDFM:C01740;L;IDFM:monomodalStopPlace:43112;Clichy - Levallois;2.2974715210323566;48.897501127112044;SNCF;L;;LocalTrain;48.897501127112044, 2.2974715210323566;Levallois-Perret;92044
IDFM:C01741;U;IDFM:monomodalStopPlace:43196;Saint-Cloud;2.2176312182469986;48.846058536430505;SNCF;U;;LocalTrain;48.846058536430505, 2.2176312182469986;Saint-Cloud;92064
IDFM:C02711;V;IDFM:monomodalStopPlace:43091;Bièvres;2.2161603396773564;48.75087243760775;SNCF;V;;LocalTrain;48.75087243760775, 2.2161603396773564;Bièvres;91064
IDFM:C02711;V;IDFM:monomodalStopPlace:58774;Massy - Palaiseau;2.2587677282577334;48.72551907437078;SNCF;V;;LocalTrain;48.72551907437078, 2.2587677282577334;Massy;91377
IDFM:C01477;1231;IDFM:34859;Buttes Blanches;2.125220802030429;49.01530293085638;Francilité Seine et Oise;1231;;Bus;49.01530293085638, 2.125220802030429;Herblay-sur-Seine;95306
IDFM:C01477;1231;IDFM:34814;Les Limousines;2.1152261255051323;49.008134611982925;Francilité Seine et Oise;1231;;Bus;49.008134611982925, 2.1152261255051323;Conflans-Sainte-Honorine;78172
IDFM:C01477;1231;IDFM:35027;Sarrail;2.111122214572105;49.005118769048934;Francilité Seine et Oise;1231;;Bus;49.005118769048934, 2.111122214572105;Conflans-Sainte-Honorine;78172
IDFM:C01477;1231;IDFM:34785;Collège des Hautes Rayes;2.1166876472663434;48.99774998221337;Francilité Seine et Oise;1231;;Bus;48.99774998221337, 2.1166876472663434;Conflans-Sainte-Honorine;78172
IDFM:C01477;1231;IDFM:34860;Jean Broutin;2.102636292122714;49.00498368005963;Francilité Seine et Oise;1231;;Bus;49.00498368005963, 2.102636292122714;Conflans-Sainte-Honorine;78172
IDFM:C01478;12;IDFM:34919;Place Charlemagne;2.1640672164900874;48.955454904181735;Keolis Argenteuil Boucles de Seine;12;;Bus;48.955454904181735, 2.1640672164900874;Maisons-Laffitte;78358
IDFM:C01478;12;IDFM:493502;Hippodrome;2.1684386480185274;48.95620473333791;Keolis Argenteuil Boucles de Seine;12;;Bus;48.95620473333791, 2.1684386480185274;Maisons-Laffitte;78358
IDFM:C01478;12;IDFM:34923;Place Colbert;2.1598080342800765;48.957907172023305;Keolis Argenteuil Boucles de Seine;12;;Bus;48.957907172023305, 2.1598080342800765;Maisons-Laffitte;78358
IDFM:C01478;12;IDFM:34929;Cimetière;2.136144688156562;48.950337829649044;Keolis Argenteuil Boucles de Seine;12;;Bus;48.950337829649044, 2.136144688156562;Maisons-Laffitte;78358
IDFM:C01478;12;IDFM:34931;Saint-Nicolas;2.136452997177397;48.94657198766537;Keolis Argenteuil Boucles de Seine;12;;Bus;48.94657198766537, 2.136452997177397;Maisons-Laffitte;78358
IDFM:C01479;1234;IDFM:34767;René Albert;2.094859996576279;48.99158023127542;Francilité Seine et Oise;1234;;Bus;48.99158023127542, 2.094859996576279;Conflans-Sainte-Honorine;78172
IDFM:C01479;1234;IDFM:35088;Gare de Fin d'Oise;2.075199421596598;48.98907421307505;Francilité Seine et Oise;1234;;Bus;48.98907421307505, 2.075199421596598;Conflans-Sainte-Honorine;78172
IDFM:C01479;1234;IDFM:34777;Sente des Laveuses Bas;2.1182315165731493;48.99214094789138;Francilité Seine et Oise;1234;;Bus;48.99214094789138, 2.1182315165731493;Conflans-Sainte-Honorine;78172
IDFM:C01479;1234;IDFM:35093;Cotes Reverses;2.112537937231669;48.99745857915216;Francilité Seine et Oise;1234;;Bus;48.99745857915216, 2.112537937231669;Conflans-Sainte-Honorine;78172
IDFM:C01479;1234;IDFM:35072;Champs du Four;2.1111055277454738;48.99890477892691;Francilité Seine et Oise;1234;;Bus;48.99890477892691, 2.1111055277454738;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:34841;Hautes Roches;2.103670505670679;49.00683488054724;Francilité Seine et Oise;1227;;Bus;49.00683488054724, 2.103670505670679;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:34790;Place Coutisson;2.0975644009630976;48.99637570290886;Francilité Seine et Oise;1227;;Bus;48.99637570290886, 2.0975644009630976;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:34792;L.T.T.;2.104970116770184;48.99884119017639;Francilité Seine et Oise;1227;;Bus;48.99884119017639, 2.104970116770184;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:34844;Place de la Liberté;2.1166890078135983;49.0057084133405;Francilité Seine et Oise;1227;;Bus;49.0057084133405, 2.1166890078135983;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:34840;Hautes Roches;2.1033957611870537;49.00691376128547;Francilité Seine et Oise;1227;;Bus;49.00691376128547, 2.1033957611870537;Conflans-Sainte-Honorine;78172
IDFM:C01480;1227;IDFM:35028;Gabriel Péri;2.0760392886914274;49.00101396494496;Francilité Seine et Oise;1227;;Bus;49.00101396494496, 2.0760392886914274;Conflans-Sainte-Honorine;78172
IDFM:C01481;426;IDFM:9303;Fer Rouge;2.1553860573317785;48.83751761303707;RATP;426;;Bus;48.83751761303707, 2.1553860573317785;Vaucresson;92076
IDFM:C01481;426;IDFM:477777;Château de Ville d'Avray;2.184646997705475;48.82736869071227;RATP;426;;Bus;48.82736869071227, 2.184646997705475;Ville-d'Avray;92077
IDFM:C01481;426;IDFM:36077;Pré Verdy;2.205647815806257;48.82585514939765;RATP;426;;Bus;48.82585514939765, 2.205647815806257;Sèvres;92072
IDFM:C01481;426;IDFM:35989;Gare de Sèvres - Ville d'Avray;2.200851603999555;48.82594910927817;RATP;426;;Bus;48.82594910927817, 2.200851603999555;Sèvres;92072
IDFM:C01481;426;IDFM:462752;Yves Cariou - Les étangs;2.17011832684004;48.835552143023044;RATP;426;;Bus;48.835552143023044, 2.17011832684004;Marnes-la-Coquette;92047
IDFM:C01481;426;IDFM:479440;Hôpital de Garches;2.1684445929131435;48.83798685056545;RATP;426;;Bus;48.83798685056545, 2.1684445929131435;Garches;92033
IDFM:C01481;426;IDFM:34235;Stade de la Marche;2.161975443247335;48.83782478237151;RATP;426;;Bus;48.83782478237151, 2.161975443247335;Vaucresson;92076
IDFM:C01482;6227;IDFM:23807;Danielle Casanova;2.175697152201314;48.87821184753695;Transdev Versailles;6227;;Bus;48.87821184753695, 2.175697152201314;Rueil-Malmaison;92063
IDFM:C01482;6227;IDFM:20524;Ecole La Malmaison;2.162997438410835;48.87260168031366;Transdev Versailles;6227;;Bus;48.87260168031366, 2.162997438410835;Rueil-Malmaison;92063
IDFM:C01482;6227;IDFM:34256;Gare de La Celle Saint Cloud;2.1381819758922056;48.84305204342785;Transdev Versailles;6227;;Bus;48.84305204342785, 2.1381819758922056;La Celle-Saint-Cloud;78126
IDFM:C01482;6227;IDFM:32262;Elysée;2.1486422512513506;48.859180833726164;Transdev Versailles;6227;;Bus;48.859180833726164, 2.1486422512513506;La Celle-Saint-Cloud;78126
IDFM:C01482;6227;IDFM:39379;Le Parc;2.1620810044571757;48.871938736623314;Transdev Versailles;6227;;Bus;48.871938736623314, 2.1620810044571757;Rueil-Malmaison;92063
IDFM:C01482;6227;IDFM:25983;Albert 1er - Rueil-Ville;2.1795979320128334;48.88073883891127;Transdev Versailles;6227;;Bus;48.88073883891127, 2.1795979320128334;Rueil-Malmaison;92063
IDFM:C01484;6231;IDFM:32348;Hôtel de Ville / Mairie;2.1364966572693787;48.847725679503995;Transdev Versailles;6231;;Bus;48.847725679503995, 2.1364966572693787;La Celle-Saint-Cloud;78126
IDFM:C01484;6231;IDFM:419957;Étang Sec;2.152409359864412;48.84881080248552;Transdev Versailles;6231;;Bus;48.84881080248552, 2.152409359864412;La Celle-Saint-Cloud;78126
IDFM:C01484;6231;IDFM:32265;Saint François;2.1464719582981204;48.85354428834779;Transdev Versailles;6231;;Bus;48.85354428834779, 2.1464719582981204;La Celle-Saint-Cloud;78126
IDFM:C01484;6231;IDFM:34269;Rousseau;2.15130836825014;48.861187379526136;Transdev Versailles;6231;;Bus;48.861187379526136, 2.15130836825014;La Celle-Saint-Cloud;78126
IDFM:C01485;459;IDFM:25990;Foch - 19 Janvier;2.201354384507896;48.8491475369773;RATP;459;;Bus;48.8491475369773, 2.201354384507896;Saint-Cloud;92064
IDFM:C01485;459;IDFM:25239;Champ de Courses;2.2042793090597232;48.852152938828674;RATP;459;;Bus;48.852152938828674, 2.2042793090597232;Saint-Cloud;92064
IDFM:C01485;459;IDFM:25226;Laboratoire Debat;2.2007165654002283;48.853415291257804;RATP;459;;Bus;48.853415291257804, 2.2007165654002283;Garches;92033
IDFM:C01488;471;IDFM:30171;Val d'Or;2.2129873278292163;48.85940546355416;RATP;471;;Bus;48.85940546355416, 2.2129873278292163;Saint-Cloud;92064
IDFM:C01488;471;IDFM:24914;La Bérangère;2.211259815651757;48.856471154556225;RATP;471;;Bus;48.856471154556225, 2.211259815651757;Saint-Cloud;92064
IDFM:C01488;471;IDFM:36003;Lycée;2.2145129854468917;48.84952244920594;RATP;471;;Bus;48.84952244920594, 2.2145129854468917;Saint-Cloud;92064
IDFM:C01488;471;IDFM:477791;Jean Rostand;2.18629730687931;48.82461879351692;RATP;471;;Bus;48.82461879351692, 2.18629730687931;Ville-d'Avray;92077
IDFM:C01488;471;IDFM:20245;Les Étangs;2.18176510160259;48.82178175252003;RATP;471;;Bus;48.82178175252003, 2.18176510160259;Ville-d'Avray;92077
IDFM:C01488;471;IDFM:20247;Les Sapins Bleus;2.17539979638437;48.821207381811654;RATP;471;;Bus;48.821207381811654, 2.17539979638437;Ville-d'Avray;92077
IDFM:C01488;471;IDFM:477801;Les Peupliers;2.1687816118896777;48.819416723159385;RATP;471;;Bus;48.819416723159385, 2.1687816118896777;Ville-d'Avray;92077
IDFM:C01488;471;IDFM:4213;Etats-Unis Université;2.143878701328628;48.808151308478365;RATP;471;;Bus;48.808151308478365, 2.143878701328628;Versailles;78646
